,f1,g,recall,precision,pf,wins
crux-framework.csv,0.265,0.345,0.33999999999999997,0.3,0.305,3
exl.csv,0.4,0.6,0.7,0.345,0.46499999999999997,6
ildjit.csv,0.11,0.11499999999999999,0.095,0.215,0.135,0
konversation.csv,0.375,0.615,0.625,0.375,0.32999999999999996,8
ltp.csv,0.38,0.47,0.505,0.32999999999999996,0.58,4
mcmc-jags.csv,0.515,0.65,0.905,0.445,0.62,13
micomt.csv,0.5700000000000001,0.61,0.825,0.47,0.605,11
migen.csv,0.41000000000000003,0.62,0.66,0.5,0.255,15
moviesandbox.csv,0.4,0.63,0.635,0.43,0.26,10
nebuladevice.csv,0.28,0.46499999999999997,0.47,0.22,0.56,2
opengs.csv,0.365,0.53,0.49,0.5,0.255,7
openxava.csv,0.38,0.525,0.495,0.305,0.38,5
passwordsafe.csv,0.445,0.595,0.72,0.565,0.45,12
phonon-vlc-mplayer.csv,0.54,0.665,0.76,0.595,0.41000000000000003,16
sepgsql.csv,0.385,0.595,0.555,0.5549999999999999,0.195,14
tcl.csv,0.345,0.32,0.5700000000000001,0.25,0.81,1
unflobtactical.csv,0.45499999999999996,0.49,0.625,0.44,0.32,9
