,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.65,0.65,0.46,0.64,0.4,0.7,0.57,0.36
arcallians.csv,0.57,0.61,0.66,0.75,0.44,0.42,0.57,0.43
arianne.csv,0.71,0.65,0.44,0.68,0.4,0.77,0.66,0.32
cortex-vfx.csv,0.46,0.55,0.55,0.59,0.43,0.21,0.53,0.47
mbse.csv,0.51,0.47,0.12,0.55,0.49,0.72,0.46,0.33
multitude.csv,0.69,0.65,0.42,0.56,0.41,0.75,0.68,0.39
phonon-vlc-mplayer.csv,0.49,0.6,0.72,0.58,0.4,0.58,0.57,0.41
qgis.csv,0.44,0.65,0.62,0.53,0.0,0.0,0.56,0.37
