,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.48,0.91,0.18,0.83,0.4,0.92,0.75,0.61,0.14,0.49,0.57,0.75,0.77,0.83,0.64,0.73
customsagetv.csv,0.17,0.12,0.0,0.02,0.2,0.42,0.31,0.0,0.16,0.21,0.29,0.0,0.34,0.14,0.27,0.11
fluidium.csv,0.02,0.04,0.0,0.33,0.01,0.29,0.0,0.0,0.02,0.01,0.0,0.08,0.0,0.38,0.03,0.05
guineu.csv,0.33,0.75,0.73,0.75,0.55,0.65,0.66,0.54,0.34,0.68,0.29,0.92,0.32,0.97,0.06,0.2
inkscape.csv,0.62,0.56,1.0,1.0,0.12,0.11,0.22,0.79,0.77,0.56,0.43,1.0,0.86,1.0,0.94,0.84
mpqc.csv,0.31,0.4,0.09,0.06,0.59,0.25,0.31,0.5,0.7,0.41,0.43,0.5,0.57,0.69,0.33,0.43
nsis.csv,0.84,0.88,0.45,0.5,0.86,0.69,0.91,0.75,0.7,0.78,0.14,0.5,0.73,0.48,0.91,0.25
octave.csv,0.53,0.51,0.0,0.65,0.26,0.28,0.16,0.79,0.41,0.51,0.71,0.42,0.5,0.62,0.45,0.75
owfs.csv,0.88,0.85,1.0,0.29,0.63,0.65,0.78,0.86,0.91,0.88,0.71,0.42,0.59,0.79,0.82,0.52
owlib.csv,0.71,0.35,0.0,0.73,0.51,0.56,0.47,0.43,0.32,0.45,0.57,0.33,0.39,0.24,0.09,0.55
pamguard.csv,0.21,0.27,0.27,0.33,0.26,0.28,0.34,0.54,0.2,0.21,0.0,0.25,0.57,0.03,0.48,0.45
prelude.csv,1.0,0.87,0.18,0.79,0.86,0.98,0.88,0.86,0.55,0.88,0.86,0.58,0.89,0.55,1.0,0.82
robocode.csv,0.69,0.47,0.0,0.21,0.53,0.79,0.56,0.25,0.71,0.32,0.43,0.08,0.77,0.52,0.45,0.52
uwom-server.csv,0.19,0.25,0.0,0.4,0.26,0.42,0.34,0.32,0.39,0.36,0.14,0.17,0.09,0.41,0.24,0.11
zengine.csv,1.0,0.98,0.55,0.88,0.95,0.9,1.0,1.0,0.89,0.89,1.0,0.0,0.93,0.66,1.0,0.82
zildo.csv,0.41,0.71,0.09,0.73,0.26,0.42,0.44,0.11,0.29,0.34,0.43,0.17,0.23,0.28,0.67,0.25
