,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.54,0.55,0.4,0.26,0.36,0.26,0.72,0.64,0.69,0.27,0.36,0.68,0.64,0.59,0.69,0.75
customsagetv.csv,0.4,0.38,0.0,0.15,0.38,0.14,0.51,0.0,0.24,0.39,0.34,0.27,0.54,0.21,0.3,0.89
fluidium.csv,0.07,0.09,0.0,0.19,0.0,0.24,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.51,0.03,0.11
guineu.csv,0.62,0.48,0.57,0.25,0.26,0.32,0.65,0.48,0.22,0.24,0.65,0.66,0.47,0.6,0.15,0.84
inkscape.csv,0.43,0.56,0.88,0.3,0.3,0.12,0.77,0.47,0.35,0.43,0.2,0.86,0.63,0.59,0.78,0.73
mpqc.csv,0.24,0.14,0.17,0.0,0.18,0.43,0.39,0.39,0.14,0.2,0.67,0.53,0.21,0.42,0.37,0.79
nsis.csv,0.4,0.47,0.81,0.15,0.24,0.29,0.67,0.37,0.3,0.36,0.82,0.83,0.63,0.33,0.69,0.78
octave.csv,0.39,0.49,0.38,0.3,0.37,0.25,0.55,0.5,0.15,0.36,0.53,0.66,0.39,0.53,0.51,0.37
owfs.csv,0.44,0.53,0.84,0.37,0.33,0.18,0.72,0.6,0.32,0.42,0.87,0.72,0.63,0.51,0.76,0.4
owlib.csv,0.46,0.62,0.71,0.37,0.33,0.14,0.65,0.6,0.41,0.4,0.62,0.6,0.67,0.56,0.32,0.7
pamguard.csv,0.35,0.4,0.73,0.4,0.37,0.21,0.48,0.48,0.45,0.28,0.21,0.7,0.62,0.09,0.74,0.27
prelude.csv,0.46,0.59,0.86,0.27,0.32,0.2,0.75,0.62,0.43,0.43,0.7,0.9,0.66,0.58,0.77,0.73
robocode.csv,0.55,0.57,0.05,0.43,0.33,0.21,0.76,0.72,0.34,0.48,0.55,0.53,0.64,0.53,0.52,0.61
uwom-server.csv,0.28,0.33,0.21,0.27,0.31,0.14,0.56,0.44,0.37,0.51,0.31,0.64,0.22,0.47,0.35,0.46
zengine.csv,0.47,0.56,0.83,0.27,0.31,0.27,0.72,0.62,0.32,0.39,0.96,0.91,0.68,0.33,0.77,0.71
zildo.csv,0.53,0.58,0.74,0.28,0.34,0.17,0.59,0.47,0.43,0.34,0.35,0.69,0.71,0.34,0.67,0.8
