,f1,g,recall,precision,pf,wins
acegisecurity.csv,0.47,0.56,0.57,0.45,0.43,8
echongl.csv,0.46,0.51,0.77,0.38,0.58,5
les-indemodables.csv,0.48,0.57,0.68,0.45,0.55,9
mbse.csv,0.5,0.48,0.62,0.43,0.43,7
ns-3-dev-def-routing.csv,0.48,0.59,0.72,0.4,0.45,10
psycle.csv,0.56,0.63,0.79,0.45,0.6,11
qpe.csv,0.44,0.46,0.42,0.43,0.23,3
simplewebservices.csv,0.56,0.51,0.85,0.42,0.76,6
v8.csv,0.47,0.44,0.66,0.37,0.73,1
wikipediardware.csv,0.57,0.4,0.93,0.4,0.88,2
wxstudio.csv,0.2,0.21,0.18,0.45,0.22,0
xamj.csv,0.49,0.5,0.59,0.41,0.45,4
