,recall,precision,pf,pci_20,ifa,wins
acegisecurity.csv,0.57,0.45,0.43,0.55,1.0,11
echongl.csv,0.77,0.38,0.58,0.52,0.0,4
les-indemodables.csv,0.68,0.45,0.55,0.45,2.0,5
mbse.csv,0.62,0.43,0.43,0.46,2.0,3
ns-3-dev-def-routing.csv,0.72,0.4,0.45,0.53,1.0,7
psycle.csv,0.79,0.45,0.6,0.4,0.0,10
qpe.csv,0.42,0.43,0.23,0.57,2.0,9
simplewebservices.csv,0.85,0.42,0.76,0.44,0.0,6
v8.csv,0.66,0.37,0.73,0.56,0.0,0
wikipediardware.csv,0.93,0.4,0.88,0.4,0.0,1
wxstudio.csv,0.18,0.45,0.22,0.75,4.0,8
xamj.csv,0.59,0.41,0.45,0.47,1.0,2
