,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.68,0.64,0.07,0.58,0.97,0.75,0.86
ifmo-game-1.csv,0.98,1.0,1.0,0.0,1.0,1.0,1.0
knowledge.csv,0.0,0.97,1.0,0.99,0.89,0.98,0.96
pentahoanalysistool.csv,0.72,0.07,0.94,0.88,1.0,0.78,0.84
projecteqemu.csv,0.44,0.66,0.96,0.59,0.89,0.74,0.11
sumatrapdf.csv,0.44,0.42,0.91,0.6,0.51,0.06,0.72
voms.csv,0.48,0.42,0.91,0.63,0.11,0.65,0.44
