,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.93,0.36,1.0,0.27,0.05,0.35,0.38
ifmo-game-1.csv,1.0,0.0,0.0,1.0,0.0,0.0,0.0
knowledge.csv,1.0,0.31,0.5,0.08,0.13,0.36,0.44
pentahoanalysistool.csv,0.95,1.0,0.5,0.07,0.0,0.5,0.55
projecteqemu.csv,0.97,0.45,0.4,0.21,0.2,0.8,0.97
sumatrapdf.csv,0.96,0.5,0.38,0.11,0.23,1.0,0.49
voms.csv,0.97,0.59,1.0,0.12,1.0,0.85,0.68
