,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.47,0.53,0.94,0.48,0.24,0.52,0.2
ifmo-game-1.csv,0.02,0.0,0.0,1.0,0.0,0.0,0.0
knowledge.csv,1.0,0.13,0.0,0.05,0.38,0.09,0.17
pentahoanalysistool.csv,0.35,0.94,0.09,0.17,0.0,0.27,0.2
projecteqemu.csv,0.64,0.41,0.05,0.48,0.13,0.3,0.91
sumatrapdf.csv,0.76,0.77,0.13,0.57,0.59,0.95,0.62
voms.csv,0.6,0.66,0.11,0.47,0.91,0.4,0.66
