,0,1,2,3,4,5,6,7,8
moast.csv,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
chrysalis.csv,0.0,0.585,0.33,1.0,0.585,0.33,0.0,0.585,0.41500000000000004
cortex-vfx.csv,0.215,0.44,0.38,0.75,0.44,0.46499999999999997,0.13,0.44,0.38
l2j.csv,0.41000000000000003,0.22999999999999998,0.795,0.20500000000000002,0.22999999999999998,0.8,0.05,0.22999999999999998,0.79
geogebra.csv,0.67,0.22,0.56,0.5,0.22,0.56,0.0,0.22,0.5900000000000001
ffigo.csv,0.315,0.46499999999999997,0.815,0.395,0.46499999999999997,0.815,0.0,0.46499999999999997,0.8049999999999999
autowikibrowser.csv,0.45,0.6,0.75,0.2,0.6,0.675,0.2,0.6,0.75
gstreamer.csv,0.515,0.0,0.65,0.7,0.0,0.675,0.0,0.0,0.7
quantlib.csv,0.5,0.33,0.5,0.5,0.33,0.33,0.0,0.33,0.5
skia.csv,0.5,0.0,0.25,1.0,0.0,0.5,0.0,0.0,0.25
jruby.csv,0.32,0.16,0.67,0.32,0.16,0.69,0.0,0.16,0.6799999999999999
chaosrts.csv,0.14,0.79,0.89,0.595,0.79,0.86,0.10500000000000001,0.79,0.895
mplayer-ce.csv,0.895,0.0,0.52,0.895,0.0,0.59,0.0,0.0,0.5349999999999999
biopax.csv,0.33999999999999997,0.29,0.86,0.5,0.29,0.86,0.0,0.29,0.86
linux-ntfs.csv,0.5,0.67,0.67,0.5,0.67,0.67,0.5,0.67,0.67
growl-for-windows.csv,0.25,0.29000000000000004,0.67,0.0,0.29000000000000004,0.71,0.0,0.29000000000000004,0.71
synecdoche.csv,0.0,0.165,0.665,0.41500000000000004,0.165,0.67,0.0,0.165,0.665
rcp-company-uibindings.csv,0.395,0.315,0.92,0.415,0.315,0.96,0.12,0.315,0.92
tweetsharp.csv,0.25,0.55,0.75,0.625,0.55,0.75,0.4,0.55,0.75
elateportal.csv,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
sandiaportals.csv,0.0,0.6,0.815,0.0,0.6,0.8,0.0,0.6,0.815
biodwh.csv,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
trinitycore.csv,0.33,0.45,0.45,0.45,0.45,0.4,0.265,0.45,0.365
zemljanka.csv,0.39,0.0,0.9,0.73,0.0,0.85,0.0,0.0,0.9
tango-cs.csv,0.225,0.25,0.55,0.225,0.25,0.45,0.225,0.25,0.375
buddata-ebxml-registry.csv,0.42999999999999994,0.29,1.0,0.36,0.29,1.0,0.0,0.29,1.0
javaprofiler.csv,0.27,0.195,0.73,1.0,0.195,0.73,0.14,0.195,0.665
fluent-nhibernate.csv,1.0,0.75,0.5,1.0,0.75,0.5,0.0,0.75,0.5
olex2.csv,0.67,0.585,0.5,0.83,0.585,0.585,0.17,0.585,0.5
nunit.csv,0.0,0.25,0.375,0.25,0.25,0.5,0.25,0.25,0.5
tencompetence.csv,0.185,0.245,0.785,0.36,0.245,0.785,0.03,0.245,0.755
exl.csv,0.875,0.875,0.875,0.75,0.875,0.875,0.75,0.875,1.0
nativeclient.csv,0.27,0.07,0.69,0.0,0.07,0.605,0.0,0.07,0.6399999999999999
codesmith.csv,0.55,0.0,0.835,0.5,0.0,0.835,0.0,0.0,0.915
stajistics.csv,0.33,0.33,0.33,0.5,0.33,0.67,0.33,0.33,0.5
oorexx.csv,0.25,0.5,0.67,0.71,0.5,0.585,0.25,0.5,0.67
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ta3d.csv,0.33,0.25,0.585,0.67,0.25,0.585,0.25,0.25,0.585
web-cat.csv,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5
ftm.csv,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
factor.csv,0.875,0.5,1.0,0.325,0.5,1.0,0.325,0.5,1.0
hydrate.csv,0.165,0.0,0.67,0.33,0.0,0.67,0.0,0.0,0.67
elvishrayrenderer.csv,0.33,0.33,0.71,0.875,0.33,0.67,0.0,0.33,0.75
xamj.csv,0.765,0.475,0.5,0.5,0.475,0.525,0.3,0.475,0.4
uwom.csv,0.595,0.7,0.78,0.75,0.7,0.83,0.445,0.7,0.8049999999999999
rocrail.csv,1.0,0.75,0.5,0.585,0.75,0.835,0.585,0.75,0.585
columba.csv,0.3,0.2,0.42000000000000004,0.11,0.2,0.53,0.0,0.2,0.5
