,jedit.csv,lamp.csv,triplea.csv,openintents.csv,dxengine.csv,hazelcast.csv,bullet.csv,qlc.csv,jmonkeyengine.csv,onotoa.csv,apertium.csv,lcfizvtop.csv,bionote.csv,kolmafia.csv,findbugs.csv,duplicati.csv,emono.csv
apertium.csv,0.0,3.0,0.0,0.0,0.0,0.0,0.0,132.0,16.0,2.0,1.0,1.0,16.0,4.0,0.0,0.0,0.0
bionote.csv,1.0,3.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
bullet.csv,0.0,12.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,22.0,3.0,2.0,0.0,1.0
dxengine.csv,135.0,8.0,1.0,1.0,0.0,0.0,1.0,11.0,2.0,0.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0
emono.csv,0.0,6.0,1.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,7.0,13.0,20.0,5.0,0.0,0.0,0.0
findbugs.csv,10.0,3.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,14.0,12.0,10.0,2.0,0.0,0.0,0.0
hazelcast.csv,0.0,16.0,0.0,0.0,1.0,0.0,0.0,15.0,10.0,0.0,0.0,6.0,10.0,0.0,1.0,0.0,1.0
jedit.csv,0.0,2.0,2.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,4.0,18.0,1.0,1.0,0.0,0.0
jmonkeyengine.csv,6.0,19.0,2.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,8.0,30.0,9.0,1.0,0.0,0.0,0.0
kolmafia.csv,1.0,21.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,4.0,21.0,6.0,0.0,2.0,0.0,0.0
lamp.csv,0.0,10.0,0.0,0.0,2.0,2.0,0.0,5.0,16.0,0.0,1.0,11.0,2.0,5.0,1.0,0.0,0.0
lcfizvtop.csv,1.0,14.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,4.0,3.0,0.0,0.0
onotoa.csv,0.0,19.0,1.0,0.0,1.0,7.0,2.0,5.0,0.0,0.0,8.0,0.0,26.0,6.0,0.0,0.0,0.0
openintents.csv,0.0,13.0,0.0,1.0,9.0,1.0,2.0,7.0,0.0,0.0,5.0,0.0,20.0,5.0,0.0,0.0,0.0
qlc.csv,1.0,19.0,0.0,6.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0
triplea.csv,1.0,27.0,1.0,1.0,2.0,0.0,0.0,25.0,0.0,0.0,1.0,5.0,16.0,8.0,0.0,0.0,0.0
