,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.1,0.0,0.09,0.12,0.81,0.44,0.54,1.0,0.45
galaxium.csv,0.17,0.09,0.33,0.24,0.95,0.26,0.4,0.0,0.45
jython.csv,0.66,0.55,1.0,0.17,0.39,0.26,0.54,0.0,0.21
ninject.csv,0.13,0.0,0.15,0.09,0.58,0.4,0.25,0.87,1.0
ondex.csv,0.17,0.04,0.55,0.09,0.23,0.23,0.98,0.34,0.23
opentibia.csv,1.0,0.44,0.0,0.57,0.46,0.54,0.56,0.0,0.8
power-architect.csv,0.46,0.48,0.0,0.62,0.24,1.0,0.46,0.0,0.55
unbvision.csv,0.46,0.6,0.76,0.89,0.33,0.24,0.62,0.5,0.24
x-ray-mule.csv,0.35,0.94,0.17,0.35,0.4,0.38,0.5,0.42,0.22
