,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.88,0.67,0.26,0.83,0.43,0.52,0.49,0.3,0.75
galaxium.csv,0.8,0.83,0.24,0.91,0.62,0.71,0.67,0.37,0.75
jython.csv,0.49,0.49,0.95,0.51,0.5,0.41,0.41,0.38,0.4
ninject.csv,0.9,0.67,0.26,0.83,0.53,0.48,0.87,0.33,0.8
ondex.csv,0.94,0.0,0.94,0.8,0.86,0.88,0.97,0.72,0.91
opentibia.csv,0.43,0.44,0.26,0.44,0.41,0.37,0.42,0.42,0.42
power-architect.csv,0.53,0.61,0.26,0.6,0.36,0.41,0.37,0.49,0.46
unbvision.csv,0.65,0.62,0.97,0.81,0.78,0.92,0.63,0.5,0.9
x-ray-mule.csv,0.63,0.71,0.91,0.55,0.61,0.71,0.45,0.55,0.55
