,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.92,1.01,0.99,0.9,0.31,0.63,0.6,0.0,0.6
galaxium.csv,0.89,0.95,0.98,0.8,0.06,0.79,0.68,1.0,0.6
jython.csv,0.63,0.8,0.0,0.97,0.95,0.96,0.78,1.01,0.95
ninject.csv,0.9,1.01,1.08,0.93,0.5,0.72,0.81,0.38,0.0
ondex.csv,0.95,0.97,0.5,0.93,0.87,0.87,0.03,0.75,0.89
opentibia.csv,0.0,0.86,1.0,0.76,0.86,0.79,0.72,1.05,0.56
power-architect.csv,0.85,0.82,1.0,0.7,0.94,0.0,0.85,1.06,0.79
unbvision.csv,0.66,0.57,0.29,0.13,0.78,0.81,0.53,0.56,0.82
x-ray-mule.csv,0.76,0.07,0.87,0.96,0.85,0.74,0.77,0.63,1.05
