,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.88,0.0,0.12,0.5,0.57,0.91,0.23,1.0,0.5
galaxium.csv,0.8,0.33,0.09,0.55,0.97,0.86,0.23,0.86,0.5
jython.csv,0.9,0.64,1.0,0.25,0.2,0.76,0.17,0.86,0.09
ninject.csv,0.9,0.0,0.07,0.33,0.53,0.8,0.18,0.95,1.0
ondex.csv,0.71,1.0,0.65,0.4,0.19,0.69,1.0,0.89,0.05
opentibia.csv,1.0,0.6,0.13,0.28,0.27,0.81,0.17,0.82,0.14
power-architect.csv,0.87,0.55,0.13,0.3,0.29,1.0,0.16,0.81,0.09
unbvision.csv,0.9,0.69,0.55,1.0,0.27,0.85,0.25,1.0,0.1
x-ray-mule.csv,0.87,1.0,0.27,0.2,0.21,0.79,0.15,1.0,0.03
