,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.08,0.0,0.86,0.1,0.83,0.39,0.52,1.0,0.4
galaxium.csv,0.14,0.07,0.55,0.2,0.94,0.22,0.36,0.91,0.4
jython.csv,0.77,0.97,1.0,0.93,0.49,0.76,0.73,0.89,1.0
ninject.csv,0.11,0.0,0.5,0.07,0.54,0.37,0.21,0.96,1.0
ondex.csv,0.14,0.03,0.5,0.07,0.2,0.2,0.97,0.3,0.2
opentibia.csv,1.0,0.87,1.0,0.8,0.74,0.89,0.64,0.69,1.0
power-architect.csv,0.82,0.57,1.0,0.8,0.97,1.0,0.76,0.65,0.8
unbvision.csv,0.43,0.6,0.73,0.87,0.29,0.2,0.61,0.44,0.2
x-ray-mule.csv,0.31,0.93,0.14,0.6,0.4,0.35,0.55,0.37,0.2
