,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.35,0.57,0.45,0.82,0.14,0.8,0.26,0.39,0.92,0.29,0.09,0.21,0.48,0.57,0.53,0.15
customsagetv.csv,0.19,0.09,0.19,0.18,0.0,0.05,0.02,0.0,0.23,0.09,0.06,0.05,0.14,0.0,0.22,0.98
fluidium.csv,0.15,0.26,0.07,0.36,0.23,0.35,0.07,0.22,0.08,0.27,0.2,0.16,0.3,1.0,0.24,0.31
guineu.csv,0.92,0.09,0.45,0.91,0.45,0.05,0.05,0.39,0.38,0.07,0.09,0.08,0.2,0.0,0.1,0.63
inkscape.csv,0.15,0.37,0.07,0.45,0.27,0.5,0.98,0.35,0.23,0.48,0.21,0.37,0.09,0.43,0.27,0.02
mpqc.csv,0.23,0.19,0.19,0.45,0.23,0.9,0.07,0.61,0.46,0.14,0.48,0.16,0.41,0.19,0.34,0.85
nsis.csv,0.88,0.93,0.98,1.0,1.0,0.8,0.91,0.78,0.77,0.88,1.0,0.95,0.77,0.95,0.81,0.9
octave.csv,0.69,0.33,0.71,0.82,0.86,0.1,0.14,0.74,0.69,0.12,0.06,0.11,0.45,0.0,0.19,0.71
owfs.csv,0.12,0.1,0.1,1.0,0.41,0.05,0.02,0.26,0.23,0.07,0.23,0.03,0.23,0.05,0.08,0.0
owlib.csv,0.81,0.92,0.93,1.0,0.82,0.5,0.56,0.61,0.69,0.55,0.8,0.55,0.55,0.67,0.69,0.83
pamguard.csv,0.62,0.43,0.95,0.91,0.27,0.7,0.51,0.52,0.62,0.73,0.62,0.71,0.82,0.43,0.98,0.23
prelude.csv,0.88,0.79,0.98,0.73,0.95,0.7,0.91,0.83,0.85,0.5,0.85,0.74,0.68,0.38,0.83,0.9
robocode.csv,0.77,0.37,0.48,0.73,0.5,0.15,0.21,1.0,0.46,0.5,0.19,0.11,0.64,0.33,0.44,0.58
uwom-server.csv,0.42,0.13,0.0,0.27,0.0,0.1,0.28,0.52,0.62,0.91,0.03,0.05,0.55,0.1,0.36,0.77
zengine.csv,0.92,0.95,1.0,1.0,0.77,0.95,0.95,0.78,0.85,0.98,0.62,1.0,0.98,0.81,0.95,0.9
zildo.csv,0.65,0.46,0.45,0.73,0.09,0.1,0.37,0.3,0.31,0.48,0.06,0.26,0.95,0.48,0.37,0.12
