,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.39,0.56,0.4,0.6,0.17,0.66,0.3,0.43,0.93,0.32,0.11,0.25,0.52,0.57,0.51,0.18
customsagetv.csv,0.23,0.11,0.23,0.21,0.0,0.06,0.02,0.0,0.27,0.11,0.07,0.06,0.17,0.0,0.26,0.98
fluidium.csv,0.18,0.3,0.09,0.41,0.27,0.39,0.09,0.26,0.1,0.31,0.23,0.19,0.35,1.0,0.28,0.36
guineu.csv,0.93,0.11,0.4,0.7,0.49,0.06,0.06,0.44,0.41,0.09,0.11,0.1,0.24,0.0,0.12,0.66
inkscape.csv,0.18,0.41,0.09,0.49,0.31,0.52,0.98,0.39,0.27,0.52,0.24,0.42,0.11,0.45,0.3,0.02
mpqc.csv,0.27,0.23,0.23,0.49,0.27,0.92,0.09,0.47,0.37,0.17,0.5,0.19,0.36,0.22,0.37,0.59
nsis.csv,0.6,0.32,0.0,0.0,0.27,0.33,0.24,0.65,0.37,0.24,1.0,0.0,0.54,0.44,0.6,0.59
octave.csv,0.62,0.37,0.54,0.76,0.88,0.12,0.17,0.65,0.6,0.15,0.07,0.13,0.44,0.0,0.22,0.67
owfs.csv,0.14,0.12,0.12,1.0,0.45,0.06,0.02,0.3,0.27,0.09,0.27,0.04,0.27,0.06,0.1,0.0
owlib.csv,0.71,0.93,0.0,0.43,0.17,0.49,0.51,0.5,0.53,0.49,0.59,0.0,0.54,0.56,0.61,0.7
pamguard.csv,0.52,0.41,0.33,0.17,0.31,0.67,0.45,0.51,0.6,0.52,0.51,0.52,0.67,0.43,0.98,0.24
prelude.csv,0.34,0.43,0.98,0.57,0.33,0.57,0.47,0.0,0.61,0.43,0.42,0.64,0.51,0.4,0.59,0.59
robocode.csv,0.74,0.42,0.45,0.65,0.52,0.18,0.25,0.99,0.49,0.53,0.22,0.13,0.62,0.37,0.46,0.59
uwom-server.csv,0.46,0.16,0.0,0.32,0.0,0.12,0.32,0.43,0.28,0.92,0.04,0.06,0.44,0.12,0.38,0.65
zengine.csv,0.09,0.09,0.0,0.0,0.71,0.51,0.48,0.65,0.78,0.33,0.51,1.0,0.33,0.41,0.24,0.43
zildo.csv,0.65,0.5,0.49,0.69,0.11,0.12,0.41,0.34,0.36,0.5,0.07,0.3,0.96,0.51,0.41,0.14
