,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.36,0.45,0.7,0.2,0.27,0.19,0.52,0.53,0.92,0.18,0.89,0.73,0.68,0.48,0.63,0.42
customsagetv.csv,0.56,0.59,1.0,0.12,0.0,0.14,1.0,0.0,0.21,0.56,1.0,1.0,0.6,0.0,0.81,1.0
fluidium.csv,0.36,0.65,1.0,0.44,0.17,0.17,0.75,0.62,0.05,0.23,0.89,0.67,0.76,1.0,0.64,0.73
guineu.csv,1.0,0.56,0.7,0.23,0.34,0.04,0.4,0.75,0.17,0.17,0.8,1.0,0.64,0.0,0.75,0.82
inkscape.csv,0.22,0.47,1.0,0.31,0.32,0.21,1.0,0.5,1.0,0.38,0.9,0.93,0.44,0.41,0.53,0.1
mpqc.csv,0.26,0.51,1.0,0.28,0.17,1.0,0.2,0.4,0.12,0.14,0.93,0.5,0.35,0.31,0.57,0.58
nsis.csv,0.35,0.41,0.79,0.17,0.19,0.14,0.57,0.51,0.17,0.24,1.0,0.75,0.51,0.44,0.68,0.59
octave.csv,0.35,0.47,0.79,0.29,1.0,0.4,0.43,0.52,0.21,0.28,0.83,1.0,0.43,0.0,0.58,0.65
owfs.csv,0.27,1.0,0.44,1.0,0.26,0.05,0.2,0.5,0.17,0.17,0.95,0.5,0.91,0.2,1.0,0.0
owlib.csv,0.4,1.0,0.78,0.2,0.15,0.15,0.55,0.41,0.18,0.22,0.93,0.64,0.53,0.42,0.68,0.63
pamguard.csv,0.29,0.3,0.8,0.17,0.17,0.24,0.5,0.44,0.24,0.24,0.91,0.75,0.57,0.36,0.98,0.27
prelude.csv,0.31,0.39,1.0,0.18,0.18,0.16,0.59,0.4,0.22,0.19,0.92,0.8,0.48,0.36,0.67,0.59
robocode.csv,0.49,0.6,0.74,0.22,0.22,0.07,0.6,0.96,0.23,0.37,0.84,1.0,0.58,0.44,0.63,0.64
uwom-server.csv,0.42,0.37,0.0,0.6,0.0,0.17,0.67,0.36,0.14,0.98,0.75,1.0,0.42,0.33,0.57,0.61
zengine.csv,0.3,0.39,0.79,0.17,0.27,0.18,0.6,0.51,0.32,0.26,0.91,1.0,0.52,0.4,0.64,0.55
zildo.csv,0.46,0.52,0.9,0.27,0.15,0.08,0.62,0.5,0.33,0.27,0.83,0.91,1.0,0.53,0.73,0.29
