,recall,precision,pf,pci_20,ifa,wins
all-plasm.csv,0.38,0.55,0.3,0.84,1.0,10
gamestone.csv,0.15,0.42,0.15,0.75,2.0,4
gbif-providertoolkit.csv,0.43,0.47,0.47,0.69,0.0,11
growl-for-windows.csv,0.12,0.31,0.04,0.31,1.0,2
gss.csv,0.82,0.4,0.77,0.34,1.0,5
heekscad.csv,0.65,0.46,0.48,0.38,1.0,8
igarden.csv,0.5,0.54,0.21,0.53,1.0,9
levent.csv,0.12,0.19,0.0,0.0,0.0,1
openmsx.csv,0.73,0.42,0.61,0.53,2.0,3
pnotepad.csv,0.86,0.43,0.74,0.37,2.0,0
quark.csv,0.25,0.67,0.07,0.74,0.0,12
tango-cs.csv,0.66,0.45,0.63,0.46,1.0,7
xcsoar.csv,0.44,0.42,0.4,0.45,1.0,6
