,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.2,0.56,0.14,1.0,0.56,0.45,0.58
flexpay.csv,0.24,0.51,1.0,0.34,0.24,0.47,0.55
modellus.csv,0.23,0.54,0.21,0.38,0.41,1.0,0.68
open-data-kit.csv,0.25,0.6,0.15,0.31,0.35,0.51,1.0
phet.csv,1.0,0.47,0.14,0.23,0.24,0.3,0.55
qtractor.csv,0.15,1.0,0.18,0.45,0.39,0.72,0.77
sumatrapdf.csv,0.23,0.6,0.17,0.31,1.0,0.58,0.62
