,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.33,0.29,0.36,0.0,0.07,0.3,0.43
flexpay.csv,0.38,0.88,0.0,0.53,0.91,0.64,0.77
modellus.csv,0.32,0.25,0.3,0.12,0.53,0.0,0.25
open-data-kit.csv,0.48,0.42,0.54,0.58,0.56,0.56,0.0
phet.csv,0.0,0.42,0.52,0.4,0.35,0.41,0.68
qtractor.csv,0.37,0.0,0.35,0.4,0.35,0.17,0.2
sumatrapdf.csv,0.63,0.67,0.76,0.86,0.0,0.47,0.61
