,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,89.5,185.0,96.5,96.5,48.5,1374.5,92.5
foursquared.csv,89.5,129.0,138.5,96.5,0.0,1079.5,92.5
ifmo-game-1.csv,184.0,217.5,208.0,96.5,339.0,1862.5,418.5
jmule.csv,466.5,185.0,194.0,98.5,1551.0,2979.0,95.5
micomt.csv,662.5,179.0,194.0,98.5,283.0,4675.5,92.5
voms.csv,278.5,279.5,194.0,98.5,283.0,4361.0,27.5
