,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.81,0.49,0.54,0.2,0.51,0.32,0.49,0.04,0.85
bibletime.csv,0.95,0.39,0.5,0.2,0.35,0.28,0.42,0.03,0.94
flexpay.csv,0.81,0.35,0.0,0.27,0.36,0.5,0.41,0.0,0.75
lufa-lib.csv,0.84,0.59,0.45,0.18,0.29,0.33,0.62,0.0,0.81
nullc.csv,1.0,0.34,0.49,0.17,0.43,0.3,0.51,0.02,0.88
pgui.csv,0.92,0.42,0.0,0.22,0.34,0.49,0.41,0.0,0.85
superwaba.csv,0.88,0.67,0.59,0.2,0.47,0.41,0.5,0.05,0.89
sylpheed-claws.csv,0.82,0.49,0.69,0.18,0.34,0.33,0.43,0.03,0.82
xqilla.csv,0.74,0.24,0.81,0.13,0.5,0.15,0.24,0.3,0.87
