,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.85,0.52,0.62,0.64,0.48,0.64,0.75,0.5,0.66
bibletime.csv,0.63,0.66,0.86,0.66,0.95,0.97,0.97,0.86,0.37
flexpay.csv,0.74,0.86,1.0,0.59,0.68,0.96,0.77,1.04,0.85
lufa-lib.csv,0.68,0.64,0.78,0.79,0.8,0.61,0.44,1.02,0.74
nullc.csv,0.26,0.98,0.93,0.95,0.57,0.82,0.64,1.0,0.52
pgui.csv,0.41,0.6,1.0,0.8,0.91,0.41,0.96,1.0,0.67
superwaba.csv,0.56,0.34,0.55,0.69,0.54,0.51,0.74,0.54,0.51
sylpheed-claws.csv,1.0,0.5,0.43,0.79,1.0,0.64,1.0,0.97,1.0
xqilla.csv,0.85,0.87,0.85,0.88,0.75,0.91,0.92,0.06,0.82
