,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.32,0.14,0.0,0.45,0.28,0.24,0.12,0.0
apolloplayer.csv,0.17,0.55,0.01,0.31,0.63,0.26,0.2,0.06
k3d.csv,0.25,0.22,0.0,0.46,0.23,0.55,0.0,0.04
kowari.csv,0.21,0.29,0.0,0.39,0.52,0.23,0.37,0.15
redshell.csv,0.14,0.28,0.0,0.48,0.88,0.24,0.12,0.05
rtb-team.csv,0.13,0.37,0.0,0.71,0.22,0.1,0.07,0.2
xreal.csv,0.08,0.12,0.0,0.45,0.37,0.18,0.08,0.77
