,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.74,0.76,0.79,0.09,0.84,1.01,0.75
elvishrayrenderer.csv,0.75,0.7,0.34,0.82,0.67,0.67,0.06
graphmak.csv,0.16,0.91,0.85,0.98,0.82,1.01,0.89
hazelcast.csv,0.85,0.86,0.0,0.86,0.94,0.85,0.84
jrdf.csv,0.88,0.79,0.59,0.85,0.91,0.07,0.57
pdfedit.csv,0.62,0.07,0.8,0.81,0.73,0.69,0.73
tart.csv,1.0,1.0,1.0,1.0,0.0,1.0,1.0
