,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.36,0.35,0.27,0.91,0.2,0.0,0.26
elvishrayrenderer.csv,0.48,0.74,0.73,0.31,0.8,0.73,1.0
graphmak.csv,0.84,0.09,0.15,0.02,0.2,0.0,0.12
hazelcast.csv,0.92,0.98,1.0,0.82,0.8,1.0,0.88
jrdf.csv,0.16,0.26,0.49,0.18,0.2,0.93,0.47
pdfedit.csv,0.6,0.95,0.47,0.24,0.4,0.47,0.53
tart.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0
