,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.77,0.84,0.78,0.61,0.96,0.88,0.92
elvishrayrenderer.csv,0.41,0.42,0.38,0.65,0.44,0.47,0.43
graphmak.csv,0.62,0.89,0.88,0.5,0.94,0.86,0.83
hazelcast.csv,0.34,0.33,0.35,0.35,0.33,0.29,0.31
jrdf.csv,0.75,0.82,0.5,0.67,0.74,0.86,0.6
pdfedit.csv,0.46,0.53,0.56,0.79,0.62,0.67,0.46
tart.csv,0.0,0.0,0.0,0.5,0.8,0.67,0.0
