,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.35,0.47,0.83,1.0,0.04,0.0,0.75
elvishrayrenderer.csv,0.32,0.53,0.95,0.41,0.07,0.23,0.97
graphmak.csv,1.0,0.44,1.0,0.5,0.06,0.0,0.67
hazelcast.csv,0.37,0.53,1.0,0.49,0.05,0.23,0.67
jrdf.csv,0.25,0.5,0.9,0.44,0.03,1.0,0.8
pdfedit.csv,0.41,0.95,0.81,0.46,0.05,0.21,0.64
tart.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0
