,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,1.0,0.32,1.0,1.0,0.98,0.8,0.99
l2j.csv,0.02,0.3,0.1,0.49,0.59,0.42,0.47
libmesh.csv,1.0,0.12,0.21,0.32,0.39,0.26,0.0
mvdsv.csv,0.32,0.0,0.03,0.05,0.09,0.0,0.07
nova.csv,0.25,0.57,0.68,0.19,0.46,0.34,0.75
proftp.csv,0.0,0.78,0.0,0.3,0.04,0.03,0.61
