,recall,precision,pf,pci_20,ifa,wins
alpine.csv,0.75,0.41,0.5,0.41,2.0,3
badtrinity-zero.csv,0.67,0.36,0.33,0.39,4.0,0
bibletime.csv,0.67,0.59,0.41,0.4,1.0,10
critterding.csv,0.83,0.48,0.83,0.44,3.0,2
elateportal.csv,0.83,0.46,0.66,0.4,2.0,4
fmri-dmt.csv,0.65,0.4,0.69,0.62,3.0,1
ftm.csv,0.33,0.6,0.14,0.57,0.0,12
gusanos.csv,0.61,0.4,0.29,0.41,1.0,6
monetdb.csv,0.38,0.52,0.2,0.71,2.0,9
quarkplayer.csv,0.19,0.35,0.24,0.86,2.0,5
reactos-mirror.csv,0.73,0.57,0.45,0.49,3.0,8
sandiaportals.csv,0.67,0.47,0.46,0.47,1.0,7
xbplayer.csv,0.47,0.58,0.25,0.54,1.0,11
