,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.67,1.0,0.56,0.55
n2cms.csv,1.0,0.24,0.27,0.42
nassp.csv,0.39,0.45,0.14,1.0
nug.csv,0.35,0.38,1.0,0.33
