aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
5,6.756756756756758,0.911259801667188,22.17816091954023,60630.19956264966,408,87,227,17,181,3368.344420147203,104,2733.779405001565,1,18,74,120,1.25,54.0625,0.025332603579335,3.553500839438339,441.1978718797437,20.0,7.1875,11.5625,4.1875,8.4375,24.510992882207976,11.375,75.99781073800837,57.875,1.125,3.6875,9.25,3,1.25,441.1978718797437,3.6875,128.9824400457204,1.125,20,865.0,0.405321657269371,56.85601343101343,7059.165950075897,320,115,185,67,135,392.1758861153276,182,1215.964971808134,926,18,59,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,27.90697674418605,1.245663742570968,32.88659793814433,122896.92800416672,542,97,290,22,252,6827.607111342595,119,3736.991227712905,1,7,86,139,6.75,45.735645933014354,0.244909372834816,12.260029354207434,16887.372573236058,121.75,25.25,65.75,10.75,56.0,938.1873651797811,36.0,734.728118504451,83.5,1.75,19.25,38.75,6,6.75,16887.372573236058,19.25,89.35774672677027,1.75,27,182.94258373205741,0.979637491339266,49.04011741682974,67549.49029294423,487,101,263,43,224,3752.7494607191243,144,2938.912474017804,334,7,77,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5.5232558139534875,4.9154473534133984,56.79894179894179,837576.6244268701,1915,189,1130,19,785,46532.03469038168,208,14746.342060240193,1,105,344,438,1.227848101265822,60.93407592698296,0.033135846070071,2.2222315857566257,1259.6745428256281,22.772151898734172,8.367088607594937,13.658227848101266,2.7468354430379742,9.113924050632912,69.98191904586821,11.113924050632914,99.40753821021731,157.46835443037975,1.3291139240506322,4.063291139240507,8.848101265822784,7,1.227848101265822,1259.6745428256281,4.063291139240507,123.82645685432483,1.3291139240506322,97,4813.7919982316525,2.617731839535686,175.55629527477348,99514.28888322461,1799,661,1079,217,720,5528.571604623588,878,7853.195518607168,12440,105,321,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,29.411764705882355,1.252449494670344,30.75757575757576,115566.93064458182,544,99,290,21,254,6420.385035810102,120,3757.348484011034,1,6,85,138,7.0,47.5,0.25023137745685803,10.565293040293042,17204.814778355572,122.25,25.5,65.75,9.25,56.5,955.8230432419763,34.75,750.6941323705755,87.5,1.5,19.0,37.25,6,7.0,17204.814778355572,19.0,89.49745883331906,1.5,28,190.0,1.0009255098274321,42.26117216117217,68819.25911342229,489,102,263,37,226,3823.292172967905,139,3002.776529482302,350,6,76,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,29.411764705882355,1.247844900939939,30.75757575757576,115142.05222309439,542,99,290,21,252,6396.780679060799,120,3743.534702819817,1,6,85,138,7.0,47.5,0.24913388370673706,10.565293040293042,17122.756014885046,121.75,25.5,65.75,9.25,56.0,951.2642230491693,34.75,747.4016511202149,87.5,1.5,19.0,37.25,6,7.0,17122.756014885046,19.0,89.51380962652357,1.5,28,190.0,0.9965355348269512,42.26117216117217,68491.02405954017,487,102,263,37,224,3805.0568921966774,139,2989.6066044808595,350,6,76,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,30.434782608695656,0.290722425625195,18.0,15699.010983760569,153,36,81,16,72,872.1672768755873,52,872.1672768755873,1,2,23,28,7.0,36.84210526315789,0.23839518068049498,18.103448275862068,12947.324467992417,131.0,29.0,70.0,15.0,61.0,719.2958037773566,44.0,715.1855420414861,7.0,2.0,19.0,22.0,2,7.0,12947.324467992417,19.0,90.46976521502235,2.0,7,36.84210526315789,0.23839518068049498,18.103448275862068,12947.324467992417,131,29,70,15,61,719.2958037773566,44,715.1855420414861,7,2,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28.235294117647058,1.261658682131156,31.075757575757574,117620.99804777278,548,99,293,21,255,6534.499891542932,120,3784.976046393468,1,6,85,137,6.75,47.08333333333333,0.252426364957098,10.651831501831502,17602.001987653875,123.25,25.5,66.5,9.25,56.75,977.8889993141044,34.75,757.2790948712967,86.75,1.5,19.0,37.0,6,6.75,17602.001987653875,19.0,89.42776746179341,1.5,27,188.3333333333333,1.009705459828393,42.60732600732601,70408.0079506155,493,102,266,37,227,3911.5559972564174,139,3029.116379485187,347,6,76,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5.604719764011799,4.860774492632342,55.8,813693.6500666542,1892,190,1116,19,776,45205.20278148079,209,14582.323477897029,1,102,339,432,1.233766233766233,61.49574509407282,0.033695961041367996,2.2145780904562216,1290.8446193475604,23.064935064935064,8.402597402597403,13.831168831168833,2.7012987012987013,9.233766233766234,71.71358996375339,11.103896103896103,101.08788312410812,154.3896103896104,1.324675324675324,4.103896103896104,8.857142857142858,7,1.233766233766233,1290.8446193475604,4.103896103896104,123.58066960427568,1.324675324675324,95,4735.172372243607,2.594589000185406,170.5225129651291,99395.03568976217,1776,647,1065,208,711,5521.946427209011,855,7783.767000556324,11888,102,316,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4.7381546134663335,5.845057531743943,58.14883720930232,1019649.8966771548,2228,215,1316,19,912,56647.21648206416,234,17535.17259523183,1,125,401,510,1.197802197802197,60.07437570008616,0.033436513584717005,2.1949641558720248,1136.0908696178465,22.98901098901099,8.648351648351648,13.813186813186816,2.7802197802197797,9.175824175824175,63.1161594232137,11.428571428571427,100.30954075415531,183.3956043956044,1.3736263736263732,4.109890109890109,8.945054945054945,7,1.197802197802197,1136.0908696178465,4.109890109890109,124.00057559369944,1.3736263736263732,109,5466.768188707842,3.0427227362093365,199.74173818435432,103384.26913522402,2092,787,1257,253,835,5743.570507512448,1040,9128.168208628134,16689,125,374,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4.702970297029704,5.927532316507852,57.08597285067873,1015136.8466750644,2249,221,1328,19,921,56396.491481948025,240,17782.59694952356,1,125,404,513,1.197802197802197,59.99195811766858,0.03384871216443,2.19685921473643,1140.2978231372572,23.219780219780223,8.725274725274724,13.945054945054945,2.7802197802197797,9.274725274725276,63.349879063180964,11.505494505494505,101.54613649329258,183.85714285714286,1.3736263736263732,4.142857142857143,8.978021978021976,7,1.197802197802197,1140.2978231372572,4.142857142857143,123.85850657822915,1.3736263736263732,109,5459.268188707842,3.080232806963166,199.9141885410152,103767.10190549039,2113,794,1269,253,844,5764.838994749468,1047,9240.698420889625,16731,125,377,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
