aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
72,21.951219512195124,5.680134796883728,105.98717948717949,1806064.3986860684,2172,195,1181,35,991,100336.91103811492,230,17040.404390651183,12,73,328,979,2.2678571428571432,66.93228398585542,0.049057476952318005,5.892813461366705,1899.0917395161664,33.535714285714285,10.053571428571429,18.410714285714285,6.2142857142857135,15.125,105.50509663978696,16.267857142857142,147.1724308569561,583.9821428571429,1.303571428571428,5.089285714285714,11.875,3,2.2678571428571432,1899.0917395161664,5.089285714285714,118.63401244346755,1.303571428571428,127,3748.2079032079027,2.7472187093298195,329.9975538365355,106349.1374129053,1878,563,1031,348,847,5908.285411828069,911,8241.656127989541,32703,73,285,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.545454545454546,1.3958632943076408,17.864077669902915,74807.43091823478,614,103,368,10,246,4155.968384346375,113,4187.5898829229245,5,5,66,106,1.333333333333333,75.0,0.006146064952611,1.176587301587301,41.77203058617173,6.5,3.166666666666666,4.166666666666667,1.833333333333333,2.333333333333333,2.3206683658984293,5.0,18.438194857834976,53.83333333333334,0.833333333333333,1.333333333333333,2.833333333333333,2,1.333333333333333,41.77203058617173,1.333333333333333,153.5091672409646,0.833333333333333,8,450.0,0.036876389715668,7.059523809523809,250.63218351703028,39,19,25,11,14,13.924010195390572,30,110.62916914700988,323,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,22.222222222222218,6.165283515965848,104.09198113207547,1925269.726253439,2327,212,1261,35,1066,106959.42923630217,247,18495.850547897542,12,76,360,1021,2.3620689655172407,63.131389683113824,0.051665399277207,6.130695230385022,1890.720668046895,35.05172413793103,10.534482758620689,19.155172413793107,6.586206896551723,15.89655172413793,105.04003711371641,17.120689655172413,154.99619783162277,603.7068965517243,1.310344827586206,5.46551724137931,12.551724137931034,4,2.3620689655172407,1890.720668046895,5.46551724137931,117.48435468655285,1.310344827586206,137,3661.620601620601,2.9965931580780087,355.58032336233134,109661.79874671993,2033,611,1111,382,922,6092.3221525955505,993,8989.77947423412,35015,76,317,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,22.5201072386059,6.413733058493934,105.32258064516131,2026532.7518692932,2412,217,1306,35,1106,112585.15288162738,252,19241.1991754818,11,77,373,1038,2.406779661016949,63.047517454297115,0.05306853308856599,6.266935718269929,2019.8863602035349,35.813559322033896,10.576271186440678,19.54237288135593,6.627118644067798,16.271186440677965,112.21590890019634,17.203389830508474,159.2055992656995,615.6610169491526,1.305084745762712,5.576271186440677,12.779661016949152,5,2.406779661016949,2019.8863602035349,5.576271186440677,116.92904028003548,1.305084745762712,142,3719.8035298035297,3.1310434522253936,369.7492073779258,119173.29525200855,2113,624,1153,391,960,6620.738625111584,1015,9393.13035667627,36324,77,329,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,22.37569060773481,6.2175301159524095,104.34272300469485,1946262.0679865112,2345,213,1270,35,1075,108125.67044369508,248,18652.590347857225,11,76,362,1032,2.35593220338983,63.29892329892329,0.050905582220910996,6.0765481211807275,1863.615444521237,34.6271186440678,10.40677966101695,18.91525423728813,6.52542372881356,15.711864406779661,103.53419136229091,16.932203389830512,152.71674666273574,610.1355932203389,1.288135593220338,5.389830508474576,12.389830508474574,4,2.35593220338983,1863.615444521237,5.389830508474576,117.76024285529269,1.288135593220338,139,3734.6364746364748,3.0034293510337715,358.51633914966294,109953.31122675297,2043,614,1116,385,927,6108.5172903751645,999,9010.288053101407,35998,76,318,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,22.68292682926829,7.174437594596673,100.39754098360656,2160887.677313541,2651,244,1441,34,1210,120049.31540630785,278,21523.312783790017,11,82,410,1121,2.4375,63.91558094683094,0.053595880842905,6.10422702438508,2081.4876749819705,35.90625,10.578125,19.671875,6.4375,16.234375,115.63820416566506,17.015625,160.78764252871719,664.203125,1.28125,5.59375,12.5625,6,2.4375,2081.4876749819705,5.59375,116.7726813409789,1.28125,156,4090.5971805971803,3.430136373945933,390.6705295606449,133215.21119884608,2298,677,1259,412,1039,7400.845066602564,1089,10290.4091218379,42509,82,358,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,22.619047619047624,7.430065303274878,99.71541501976284,2222676.136019984,2730,253,1484,34,1246,123482.00755666575,287,22290.195909824633,11,86,420,1143,2.424242424242424,62.946758628576795,0.053569190504052,6.10924700805004,2059.963063893542,35.89393939393939,10.606060606060606,19.666666666666668,6.46969696969697,16.227272727272727,114.44239243853018,17.075757575757574,160.70757151215815,677.1666666666666,1.303030303030303,5.56060606060606,12.424242424242426,6,2.424242424242424,2059.963063893542,5.56060606060606,116.90575930186488,1.303030303030303,160,4154.486069486069,3.535566573267444,403.21030253130266,135957.56221697378,2369,700,1298,427,1071,7553.19790094299,1127,10606.699719802438,44693,86,367,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,24.104234527687296,5.3514173313453295,96.22105263157896,1544757.026078768,2058,190,1108,33,950,85819.83478215378,223,16054.251994035989,6,50,307,843,2.697674418604651,68.43984181193484,0.06280484413997901,6.849574039219701,2794.2021576526045,41.27906976744186,11.116279069767444,22.44186046511628,6.604651162790698,18.837209302325586,155.23345320292245,17.72093023255814,188.4145324199408,502.44186046511635,1.162790697674418,6.186046511627908,13.16279069767442,4,2.697674418604651,2794.2021576526045,6.186046511627908,114.11181948601929,1.162790697674418,116,2942.913197913198,2.7006082980191293,294.5316836864472,120150.692779062,1775,478,965,284,810,6675.038487725666,762,8101.824894057454,21605,50,266,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,24.444444444444446,5.474856021312737,100.66492146596859,1653377.854268796,2102,191,1131,34,971,91854.32523715534,225,16424.56806393821,6,50,315,853,2.767441860465116,68.71321185274674,0.064866483765757,6.983063463611997,2941.958850468711,42.30232558139535,11.27906976744186,22.976744186046513,6.674418604651162,19.32558139534884,163.44215835937274,17.953488372093023,194.59945129727487,508.9069767441861,1.162790697674418,6.372093023255813,13.44186046511628,4,2.767441860465116,2941.958850468711,6.372093023255813,113.44968244758655,1.162790697674418,119,2954.6681096681104,2.7892588019275832,300.27172893531593,126504.23057015456,1819,485,988,287,831,7028.012809453028,772,8367.776405782819,21883,50,274,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,23.94822006472492,5.358076960861305,97.42021276595743,1565954.9926304491,2064,188,1110,33,954,86997.4995905805,221,16074.230882583915,6,50,309,845,2.697674418604651,68.40883011197649,0.06305037492824299,6.862453863453834,2751.566263971954,41.41860465116279,11.116279069767444,22.48837209302325,6.627906976744187,18.930232558139533,152.86479244288628,17.74418604651163,189.1511247847332,503.9767441860465,1.162790697674418,6.232558139534883,13.209302325581396,4,2.697674418604651,2751.566263971954,6.232558139534883,114.04305759221764,1.162790697674418,116,2941.579694814989,2.7111661219144856,295.0855161285149,118317.349350794,1781,478,967,285,814,6573.18607504411,763,8133.498365743528,21671,50,268,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
