aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
1,10.0,0.07924812503605701,5.075,1206.5527036739802,50,20,29,7,21,67.03070575966558,27,237.74437510817344,1,1,10,20,1.0,11.111111111111109,0.06634557535550199,3.611111111111111,718.7437330179476,44.0,18.0,26.0,5.0,18.0,39.93020738988598,23.0,199.03672606650855,1.0,1.0,9.0,20.0,0,1.0,718.7437330179476,9.0,112.9098951821972,1.0,1,11.111111111111109,0.06634557535550199,3.611111111111111,718.7437330179476,44,18,26,5,18,39.93020738988598,23,199.03672606650855,1,1,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6.25,0.195920866360961,6.0,3526.575594497309,109,35,60,7,49,195.9208663609616,42,587.7625990828849,8,2,16,26,1.0,23.61111111111111,0.047931748047087996,3.301282051282051,481.0311572170148,34.333333333333336,13.0,19.0,4.666666666666667,15.333333333333336,26.72395317872305,17.666666666666668,143.79524414126655,13.666666666666664,0.6666666666666661,5.0,18.666666666666668,2,1.0,481.0311572170148,5.0,123.8054182283378,0.6666666666666661,3,70.83333333333333,0.14379524414126502,9.903846153846152,1443.0934716510446,103,39,57,14,46,80.17185953616914,53,431.38573242379965,41,2,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,29.629629629629626,0.6767936472806411,40.2093023255814,81640.20112662065,341,43,182,19,159,4535.566729256703,62,2030.3809418419248,7,8,54,71,3.5,48.87820512820512,0.08609894887571101,11.517144027999294,4590.339787854463,55.83333333333334,11.666666666666664,29.83333333333333,9.0,26.0,255.01887710302572,20.666666666666668,258.29684662713584,36.16666666666666,1.333333333333333,8.833333333333334,25.5,0,3.5,4590.339787854463,8.833333333333334,106.5831930168559,1.333333333333333,21,293.2692307692307,0.5165936932542681,69.10286416799575,27542.038727126783,335,70,179,54,156,1530.1132626181545,124,1549.7810797628147,217,8,53,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7.6923076923076925,0.121449524878189,7.809523809523809,2845.388868574721,75,21,41,8,34,158.07715936526228,29,364.348574634568,1,2,13,23,1.0,25.0,0.036000000000000004,3.4090909090909083,368.1818181818181,27.0,11.0,15.0,5.0,12.0,20.454545454545453,16.0,108.0,10.5,1.0,4.0,8.0,1,1.0,368.1818181818181,4.0,128.3346983952842,1.0,2,50.0,0.07200000000000001,6.818181818181817,736.3636363636364,54,22,30,10,24,40.90909090909091,32,216.0,21,2,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.2258064516129035,0.284327747385822,6.0576923076923075,5167.110024607733,145,52,90,7,55,287.06166803376294,59,852.9832421574671,1,1,31,57,1.0,26.785714285714285,0.124152185227561,3.339285714285714,1858.487781575712,69.5,25.5,43.5,4.0,26.0,103.24932119865069,29.5,372.4565556826841,23.5,0.5,15.0,30.5,0,1.0,1858.487781575712,15.0,101.38547376158395,0.5,2,53.57142857142857,0.248304370455122,6.678571428571428,3716.9755631514254,139,51,87,8,52,206.49864239730132,59,744.9131113653682,47,1,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3.7037037037037033,0.33074282243366204,8.333333333333334,8268.570560841552,166,54,100,9,66,459.365031157864,63,992.2284673009862,9,2,27,60,1.0,41.75438596491228,0.08795771085851699,4.371457489878543,1351.6252924306,53.0,19.0,32.0,5.333333333333333,21.0,75.09029402392224,24.33333333333333,263.87313257555263,39.333333333333336,0.6666666666666661,8.333333333333334,24.0,0,1.0,1351.6252924306,8.333333333333334,111.99673502229638,0.6666666666666661,3,125.26315789473685,0.263873132575551,13.114372469635631,4054.8758772918,159,57,96,16,63,225.2708820717667,73,791.6193977266579,118,2,25,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.5555555555555545,0.188925390483969,7.0,3967.43320016335,108,31,62,7,46,220.41295556463055,38,566.7761714519073,1,3,18,28,1.0,27.777777777777768,0.033729907023036,2.7111111111111112,273.7312189935032,25.66666666666667,11.333333333333336,15.333333333333336,4.0,10.333333333333334,15.207289944083511,15.333333333333336,101.1897210691083,15.0,1.0,3.666666666666666,7.0,2,1.0,273.7312189935032,3.666666666666666,130.75807403761598,1.0,3,83.33333333333333,0.101189721069108,8.133333333333333,821.1936569805098,77,34,46,12,31,45.62186983225054,46,303.5691632073249,45,3,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
