,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,95.5,79.5,0.0,93.5,150.0,98.5,234.5,96.5,80.5
arsenal-1.csv,98.5,98.5,96.5,102.0,98.5,98.5,312.5,93.5,195.0
barracudamvc.csv,94.5,94.5,195.0,98.5,98.5,97.5,1495.5,195.5,294.5
irplus.csv,98.5,191.0,92.5,93.5,98.5,98.5,555.5,96.5,196.0
lite.csv,95.5,347.0,195.0,93.5,98.5,98.5,656.0,96.5,196.0
mevenide.csv,99.0,98.5,182.0,0.0,73.5,332.0,319.0,68.5,96.5
mumble.csv,97.5,92.5,285.5,93.5,98.5,97.5,1204.5,96.5,555.0
ontopia.csv,97.5,191.0,187.0,89.5,98.5,98.5,1031.0,96.5,88.5
openintents.csv,94.5,94.5,195.0,98.5,98.5,96.5,1579.0,96.5,196.0
