,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.91,0.33,0.0,0.63,0.67,0.7,0.6,0.43,0.6
arsenal-1.csv,0.8,0.29,0.68,0.5,0.25,0.7,0.33,0.5,0.31
barracudamvc.csv,0.94,0.44,0.47,0.4,0.28,0.87,0.37,0.27,0.16
irplus.csv,0.82,0.42,0.56,0.46,0.45,0.84,0.52,0.32,0.31
lite.csv,0.78,0.2,0.53,0.55,0.23,0.77,0.43,0.5,0.38
mevenide.csv,0.8,0.39,0.29,0.0,0.75,0.67,0.0,1.0,0.57
mumble.csv,0.88,0.41,0.41,0.33,0.57,0.86,0.34,0.29,0.15
ontopia.csv,0.77,0.39,0.48,0.41,0.35,0.94,0.29,0.27,0.31
openintents.csv,0.85,0.65,0.47,0.42,0.13,0.83,0.37,0.29,0.25
