,recall,precision,pf,pci_20,ifa,wins
alpine.csv,0.66,0.46499999999999997,0.4,0.51,1.0,13
badtrinity-zero.csv,0.55,0.405,0.35,0.43,2.0,2
boost.csv,0.575,0.525,0.33,0.515,2.0,9
critterding.csv,0.87,0.395,0.88,0.43,1.5,1
enzo.csv,0.8200000000000001,0.375,0.815,0.42,3.0,0
etics.csv,0.47,0.655,0.16,0.63,1.0,19
fmri-dmt.csv,0.6,0.35,0.705,0.65,1.0,5
genecys.csv,0.795,0.395,0.76,0.51,1.5,4
gusanos.csv,0.74,0.5,0.535,0.46499999999999997,1.0,12
kftpgrabber.csv,0.385,0.605,0.185,0.5,1.0,16
kvs.csv,0.265,0.45999999999999996,0.24,0.64,1.0,10
mcore3d.csv,0.46499999999999997,0.5,0.28500000000000003,0.46499999999999997,1.0,11
modplug.csv,0.9,0.405,0.785,0.405,1.5,3
monetdb.csv,0.365,0.5,0.16,0.635,1.0,15
ogrehg.csv,0.605,0.585,0.305,0.475,0.0,18
passwordsafe.csv,0.6950000000000001,0.565,0.435,0.515,3.0,7
projecteqemu.csv,0.51,0.585,0.235,0.52,2.0,14
quarkplayer.csv,0.2,0.35,0.26,0.915,2.0,6
reactos-mirror.csv,0.6799999999999999,0.51,0.485,0.46,1.5,8
xbplayer.csv,0.525,0.525,0.28500000000000003,0.46499999999999997,0.0,17
