,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.79,0.91,0.43,0.23,0.32,0.27
aime.csv,0.57,0.77,0.14,0.0,0.33,0.2
badtrinitycore.csv,0.0,0.75,0.34,0.37,0.16,0.22
electric-core.csv,0.59,0.84,0.42,0.18,0.19,0.27
geochat.csv,0.67,0.78,0.19,0.07,0.25,0.38
olsrd.csv,0.58,0.91,0.3,0.2,0.2,0.29
