,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.83,0.75,0.58,0.6,0.54,0.12
aime.csv,0.63,0.0,0.31,0.0,0.71,0.04
badtrinitycore.csv,0.0,0.05,0.5,0.81,0.51,0.42
electric-core.csv,0.64,0.71,0.67,0.63,0.6,0.56
geochat.csv,0.63,0.21,0.44,0.2,0.71,0.54
olsrd.csv,0.57,0.75,0.57,0.66,0.56,0.6
