,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.74,0.78,0.75,0.63,0.64,0.74,0.65,0.0,0.72
exordium.csv,0.11,0.9,0.66,0.82,0.74,0.85,0.96,0.93,0.73
flexpay.csv,0.79,0.69,0.77,0.92,0.07,0.68,0.87,0.32,0.69
mptvseries.csv,0.43,0.0,0.56,0.64,0.65,0.68,0.69,0.93,0.67
openmsx.csv,0.74,0.72,0.68,0.77,0.71,0.03,0.76,1.01,0.83
qtractor.csv,0.48,0.65,0.47,0.04,0.63,0.85,0.65,0.91,0.63
synergyspace.csv,0.59,0.8,0.57,0.79,0.69,0.76,0.0,0.9,0.71
tango-cs.csv,0.71,0.88,0.56,0.77,0.7,0.66,0.77,0.86,0.0
toped.csv,0.68,0.52,0.0,0.73,0.7,0.73,0.59,0.9,0.76
