,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.17,0.53,0.28,0.27,1.0,0.61,0.0,0.06,0.05
freedom-erp.csv,0.0,0.33,0.8,0.38,0.28,0.96,0.73,0.0,0.0,0.0
jahshaka.csv,0.02,0.47,0.35,0.14,0.39,0.94,0.58,0.03,0.02,0.02
jmoney.csv,0.0,0.41,0.71,0.23,0.33,1.0,0.68,0.0,0.07,0.13
reaper3d.csv,0.01,0.42,0.43,0.27,0.47,1.0,0.62,0.0,0.06,0.15
sblim.csv,0.0,0.18,0.5,0.55,0.4,1.0,0.67,0.0,0.07,0.0
swtfox.csv,0.08,0.25,0.23,0.21,0.59,0.79,0.48,0.0,0.08,0.04
tart.csv,0.0,0.22,0.35,0.46,0.43,0.88,0.5,0.0,0.19,0.1
