,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,0.89,0.41,0.8,0.56,0.58,0.54
arsenal-1.csv,0.81,0.38,0.68,0.5,0.4,0.36
barracudamvc.csv,0.94,0.43,0.46,0.39,0.28,0.18
mevenide.csv,0.84,0.36,0.5,0.33,0.57,0.64
mumble.csv,0.87,0.43,0.41,0.44,0.65,0.14
openintents.csv,0.83,0.65,0.47,0.45,0.14,0.22
