,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,0.67,0.77,0.56,0.53,0.39,0.42,0.67
emulemorph.csv,0.69,0.98,0.64,0.78,0.0,0.86,0.58
htmlunit.csv,0.29,0.35,0.44,0.42,0.86,0.47,0.36
jvcl.csv,0.75,0.67,0.69,0.53,0.75,0.96,0.55
m-m-m.csv,0.64,0.49,0.38,0.4,0.76,0.46,0.49
nh3d.csv,0.53,0.83,0.0,0.38,0.56,0.94,0.75
wgs-assembler.csv,0.53,0.62,0.31,0.45,0.75,0.51,0.4
