,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.83,0.98,0.5,0.0,0.5,0.53,0.93,0.7,0.69,0.97,0.88,0.88,0.83,0.0,0.57,0.67
customsagetv.csv,0.67,0.83,0.0,0.75,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.83,0.0,0.67,0.5
fluidium.csv,0.91,0.98,0.92,0.79,0.53,0.87,0.89,0.89,0.95,0.85,0.92,0.5,0.88,0.65,0.92,0.7
guineu.csv,0.77,0.94,0.6,0.62,0.0,0.8,0.0,0.88,0.75,0.92,0.75,0.88,0.92,0.0,0.67,0.93
inkscape.csv,0.9,0.98,0.75,0.88,0.61,0.95,0.45,0.0,0.83,0.82,0.8,0.47,0.88,0.55,0.0,0.0
mpqc.csv,0.5,0.75,0.71,0.8,0.57,0.95,0.94,0.65,0.67,0.79,0.69,0.7,0.6,0.67,0.96,0.34
nsis.csv,0.36,0.42,0.49,0.4,0.4,0.5,0.39,0.41,0.62,0.48,0.49,0.44,0.5,0.6,0.39,0.35
octave.csv,0.6,0.68,0.69,0.43,0.95,0.88,0.78,0.61,0.85,0.96,0.64,0.0,0.67,0.75,0.52,0.56
owfs.csv,0.93,0.92,0.93,0.9,0.95,0.62,0.83,0.86,0.8,0.89,0.94,0.9,0.68,0.88,0.92,0.94
owlib.csv,0.43,0.55,0.49,0.4,0.46,0.49,0.39,0.36,0.57,0.43,0.54,0.5,0.41,0.48,0.42,0.32
pamguard.csv,0.34,0.55,0.5,0.43,0.48,0.67,0.39,0.54,0.47,0.54,0.66,0.42,0.38,0.54,0.46,0.39
prelude.csv,0.34,0.46,0.48,0.42,0.37,0.44,0.38,0.43,0.52,0.51,0.51,0.43,0.39,0.5,0.36,0.31
robocode.csv,0.43,0.97,0.56,0.45,0.55,0.92,0.89,0.55,0.74,0.88,0.79,0.86,0.47,0.75,0.41,0.52
uwom-server.csv,0.77,0.96,0.0,0.8,0.8,0.91,0.81,0.62,0.59,0.81,0.88,0.0,0.64,0.8,0.6,0.52
zengine.csv,0.31,0.39,0.42,0.36,0.53,0.5,0.36,0.35,0.45,0.39,0.42,0.42,0.35,0.37,0.35,0.39
zildo.csv,0.4,0.62,0.5,0.38,0.94,0.92,0.53,0.55,0.53,0.48,0.67,0.91,0.47,0.42,0.39,0.92
