,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.05,0.19,0.02,0.0,0.06,0.42,0.22,0.4,1.0,0.17,0.1,0.25,0.31,0.0,0.36,0.02
customsagetv.csv,0.0,0.04,0.0,0.21,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.17,0.0,0.06,0.97
fluidium.csv,0.23,0.28,0.19,0.11,0.48,0.58,0.17,0.29,0.1,0.29,0.35,0.35,0.09,0.96,0.17,0.39
guineu.csv,0.88,0.13,0.31,0.63,0.0,0.06,0.02,0.26,0.35,0.06,0.04,0.1,0.24,0.0,0.04,0.12
inkscape.csv,0.05,0.19,0.09,0.11,0.48,0.18,0.94,0.05,0.1,0.38,0.19,0.5,0.11,0.22,0.02,0.0
mpqc.csv,0.43,0.46,0.43,0.0,0.34,1.0,0.17,0.45,0.29,0.47,0.53,0.37,0.34,0.52,0.36,0.48
nsis.csv,0.48,0.17,0.0,0.38,0.24,0.5,0.24,0.66,0.59,0.42,1.0,0.3,0.53,0.66,0.53,0.46
octave.csv,0.43,0.4,0.35,0.65,0.93,0.06,0.27,0.5,0.4,0.24,0.32,0.0,0.36,0.17,0.46,0.45
owfs.csv,0.22,0.12,0.21,0.93,0.27,0.06,0.09,0.26,0.42,0.19,0.23,0.13,0.37,0.27,0.2,0.12
owlib.csv,0.69,1.0,0.0,0.09,0.56,0.53,0.54,0.57,0.61,0.55,0.37,0.52,0.67,0.66,0.5,0.61
pamguard.csv,0.42,0.56,0.0,0.3,0.62,0.58,0.49,0.39,0.55,0.54,0.42,0.62,0.69,0.56,0.96,0.54
prelude.csv,0.51,0.45,1.0,0.49,0.33,0.4,0.4,0.27,0.38,0.5,0.43,0.48,0.53,0.39,0.55,0.37
robocode.csv,0.75,0.2,0.43,0.63,0.52,0.0,0.17,0.97,0.52,0.14,0.17,0.13,0.59,0.28,0.53,0.52
uwom-server.csv,0.42,0.13,0.0,0.11,0.11,0.29,0.3,0.67,0.39,0.94,0.1,0.04,0.42,0.06,0.38,0.6
zengine.csv,0.09,0.09,0.77,0.43,0.51,0.56,0.4,0.71,0.8,0.52,0.59,1.0,0.48,0.52,0.44,0.57
zildo.csv,0.51,0.41,0.0,0.54,0.21,0.0,0.54,0.34,0.65,0.64,0.24,0.3,0.98,0.46,0.55,0.16
