,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.63,0.31,0.63,0.99,0.14,0.63,0.29
chrysalis.csv,0.65,0.5,0.6,0.87,0.28,0.63,0.58
jahshaka.csv,0.63,0.55,0.43,0.44,0.15,0.53,0.33
jam-daq.csv,0.55,0.14,0.39,0.63,0.37,0.67,0.16
jatlas.csv,0.63,0.37,0.57,0.69,0.5,0.58,0.43
jedit.csv,0.73,0.32,0.57,0.98,0.15,0.62,0.32
open-media-library.csv,0.49,0.42,0.71,0.8,0.26,0.65,0.0
