,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.24,0.46,0.0,0.27,0.18,0.53,0.25,0.21,0.0,0.22,0.29,0.17,0.09,0.14,0.58,0.27
customsagetv.csv,0.02,0.02,0.0,0.25,0.03,0.01,0.06,0.07,0.02,0.04,0.14,0.08,0.02,0.1,0.03,0.0
fluidium.csv,0.22,0.21,0.45,0.27,0.12,0.24,0.19,0.21,0.21,0.22,0.14,0.33,0.16,0.0,0.24,0.11
guineu.csv,0.0,0.09,0.0,0.1,0.24,0.3,0.12,0.25,0.2,0.27,0.0,0.25,0.07,0.0,0.09,0.14
inkscape.csv,0.02,0.04,0.0,0.04,0.11,0.24,0.0,0.04,0.02,0.25,0.29,0.33,0.11,0.14,0.24,0.16
mpqc.csv,0.59,0.43,0.09,0.25,0.18,0.0,0.38,0.82,0.82,0.44,0.71,0.08,0.8,0.52,0.24,0.95
nsis.csv,0.78,0.98,1.0,0.92,0.83,0.96,0.97,0.36,0.59,0.95,0.14,0.83,0.89,0.69,0.88,0.82
octave.csv,0.41,0.6,0.18,0.21,0.0,0.25,0.34,0.68,0.82,0.41,0.0,0.25,0.68,0.34,0.7,0.82
owfs.csv,0.28,0.02,0.0,0.0,0.17,0.21,0.19,0.25,0.38,0.14,0.29,0.08,0.14,0.03,0.12,0.14
owlib.csv,0.36,0.0,1.0,0.98,0.55,0.5,0.31,0.46,0.61,0.34,0.14,0.33,0.32,0.41,0.33,0.27
pamguard.csv,0.69,0.46,0.64,0.42,0.84,0.54,0.53,0.25,0.48,0.63,0.57,0.92,0.57,0.62,0.03,0.7
prelude.csv,0.86,0.89,0.0,0.75,0.97,0.79,0.81,0.93,0.7,0.81,0.43,0.75,0.75,0.66,0.85,0.73
robocode.csv,0.22,0.13,0.73,0.62,0.36,0.44,0.34,0.0,0.16,0.44,0.29,0.25,0.34,0.28,0.48,0.34
uwom-server.csv,0.4,0.26,0.0,0.1,0.27,0.35,0.22,0.64,0.68,0.0,0.29,0.33,0.55,0.24,0.42,0.34
zengine.csv,0.95,0.91,0.45,0.81,0.48,0.75,0.81,0.61,0.36,0.72,0.57,0.0,0.86,0.69,0.94,0.8
zildo.csv,0.29,0.42,0.18,0.6,0.3,0.21,0.41,0.25,0.21,0.32,0.43,0.0,0.02,0.34,0.33,0.36
