,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.17,0.17,0.24,0.59,0.29,0.72,0.76
clamav.csv,0.26,0.33,0.15,0.66,0.68,0.63,0.77
k3b.csv,0.3,0.2,0.43,0.77,0.29,0.55,0.79
kindb.csv,0.34,0.23,0.46,0.58,0.0,0.63,0.87
pclasses.csv,0.57,0.0,0.1,0.03,0.52,0.26,0.2
re2c.csv,0.19,0.92,0.11,0.48,0.34,0.18,0.06
thrust.csv,0.11,0.21,0.54,0.41,0.0,0.19,0.0
