,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,186.0,97.5,286.5,97.5,95.5,958.0,97.5
clamav.csv,181.0,97.5,220.5,97.5,180.0,768.0,97.5
k3b.csv,564.0,97.5,286.5,99.0,172.5,1444.5,97.5
kindb.csv,186.0,97.5,190.0,97.5,0.0,1060.0,97.5
pclasses.csv,186.0,241.5,85.5,202.5,184.0,1158.5,165.0
re2c.csv,240.5,97.5,47.5,97.5,90.5,1157.0,39.5
thrust.csv,318.0,94.5,190.0,99.0,49.0,1647.5,0.0
