,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.21,0.5,0.32,0.5,0.24,0.8,0.71
clamav.csv,0.47,0.54,0.14,0.58,0.72,0.82,0.72
k3b.csv,0.5,0.17,0.61,0.71,0.24,0.75,0.73
kindb.csv,0.49,0.65,0.4,0.49,0.0,0.81,0.83
pclasses.csv,0.75,0.0,0.07,0.02,0.57,0.36,0.14
re2c.csv,0.21,1.0,0.07,0.4,0.29,0.24,0.04
thrust.csv,0.11,0.52,0.62,0.33,0.0,0.28,0.0
