,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.42,0.54,0.38,0.4,0.49,0.43,0.29
l2j.csv,0.8,0.5,0.8,0.29,0.41,0.47,0.37
libmesh.csv,0.89,0.93,0.95,0.92,0.67,0.91,0.0
mvdsv.csv,0.57,0.0,0.9,0.62,0.75,0.0,0.83
nova.csv,0.58,0.93,0.62,0.91,0.72,0.98,0.35
proftp.csv,0.0,0.5,0.8,0.36,0.83,0.9,0.69
