,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.63,0.36,0.39,0.72
jajuk.csv,0.78,0.34,0.44,0.78
vapor.csv,0.58,0.25,0.43,0.77
zorannt.csv,0.68,0.45,0.37,0.76
