,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.66,0.49,0.66,0.53
jajuk.csv,0.29,0.59,0.64,0.69
vapor.csv,0.83,0.99,0.58,0.66
zorannt.csv,0.43,0.41,0.67,0.68
