,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.77,0.65,0.6,0.69
jajuk.csv,0.78,0.91,0.76,0.86
vapor.csv,0.78,1.0,0.52,0.83
zorannt.csv,0.63,0.65,0.56,0.81
