,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.78,0.48,1.09,0.71,0.6,1.0,0.68,0.56
chaperon.csv,0.69,0.84,0.1,0.59,0.86,0.7,0.87,0.81
forester-atv.csv,0.32,0.84,0.3,0.88,0.66,0.87,0.98,0.75
gephex.csv,0.9,0.82,1.11,0.72,0.91,0.51,0.52,0.64
pokenetonline.csv,0.88,0.98,0.97,0.84,0.33,1.0,0.82,1.0
primefaces.csv,0.84,1.0,0.65,1.0,1.0,1.0,0.31,0.79
rcp-company-uibindings.csv,0.69,0.8,0.55,0.69,0.76,0.73,0.64,0.12
yarp0.csv,0.57,0.9,0.58,0.5,0.89,0.75,0.84,0.83
