,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.37,0.76,0.0,0.3,0.84,0.63,0.62,0.99
chaperon.csv,0.41,0.45,0.44,0.38,0.58,0.68,0.55,0.98
forester-atv.csv,0.69,0.67,0.27,0.33,0.75,0.55,0.5,0.96
gephex.csv,0.26,0.55,0.02,0.34,0.68,0.75,0.73,0.97
pokenetonline.csv,0.41,0.56,0.06,0.32,0.88,0.63,0.63,0.96
primefaces.csv,0.35,0.56,0.09,0.3,0.71,0.63,0.82,0.96
rcp-company-uibindings.csv,0.43,0.49,0.15,0.35,0.83,0.62,0.64,1.0
yarp0.csv,0.6,0.44,0.12,0.5,0.57,0.61,0.5,0.94
