,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.86,0.62,0.66,0.93,0.89
nabu-library.csv,0.94,0.97,0.46,0.82,0.53
pcgen.csv,0.45,0.43,0.44,0.38,0.54
selenium.csv,0.42,0.39,0.36,0.33,0.62
tolven.csv,0.75,0.57,0.93,0.45,0.67
