,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.36,0.47,0.82,0.17,0.39
nabu-library.csv,0.18,0.28,0.6,0.34,0.84
pcgen.csv,0.46,0.69,0.51,0.53,0.0
selenium.csv,0.67,0.64,0.59,0.72,0.36
tolven.csv,0.35,0.54,0.0,0.76,0.04
