,recall,precision,pf,pci_20,ifa,wins
adobe-source.csv,0.42,0.495,0.185,0.69,1.5,11
aubit4gl.csv,0.095,0.32,0.065,0.745,1.5,9
liferea.csv,0.475,0.33499999999999996,0.4,0.5,5.5,0
moving-pictures.csv,0.315,0.41000000000000003,0.2,0.705,2.0,10
olex2.csv,0.41500000000000004,0.33499999999999996,0.28,0.585,1.5,8
opensim4opencog.csv,0.595,0.39,0.37,0.38,4.0,2
plearn.csv,0.47,0.355,0.44,0.52,2.0,3
psrchive.csv,0.585,0.37,0.38,0.535,3.0,6
re2c.csv,0.37,0.38,0.48,0.6950000000000001,2.5,7
rebecca-aiml.csv,0.71,0.325,0.475,0.435,0.5,5
wxcode.csv,0.415,0.33999999999999997,0.29,0.5800000000000001,2.5,4
xfce.csv,0.66,0.355,0.6000000000000001,0.42,3.5,1
