,f1,g,recall,precision,pf,wins
adobe-source.csv,0.405,0.45499999999999996,0.42,0.495,0.185,9
aubit4gl.csv,0.15000000000000002,0.11499999999999999,0.095,0.32,0.065,0
liferea.csv,0.315,0.5,0.475,0.33499999999999996,0.4,4
moving-pictures.csv,0.29000000000000004,0.36,0.315,0.41000000000000003,0.2,3
olex2.csv,0.375,0.45999999999999996,0.41500000000000004,0.33499999999999996,0.28,5
opensim4opencog.csv,0.49,0.59,0.595,0.39,0.37,11
plearn.csv,0.28500000000000003,0.445,0.47,0.355,0.44,2
psrchive.csv,0.455,0.59,0.585,0.37,0.38,10
re2c.csv,0.395,0.41000000000000003,0.37,0.38,0.48,1
rebecca-aiml.csv,0.38,0.62,0.71,0.325,0.475,8
wxcode.csv,0.41000000000000003,0.45,0.415,0.33999999999999997,0.29,6
xfce.csv,0.47,0.575,0.66,0.355,0.6000000000000001,7
