,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.75,0.65,0.65,0.0,0.43,0.64,0.34,0.39,0.82
carabiner.csv,0.42,0.36,0.7,0.11,0.16,0.14,0.29,0.0,0.24
grisbi.csv,0.83,0.79,0.91,0.51,0.75,0.0,0.74,0.49,0.59
jmol.csv,0.42,0.41,0.04,0.11,0.3,0.0,0.16,0.18,0.47
minig.csv,0.67,0.31,0.48,0.11,0.0,0.0,0.07,0.1,0.24
mobicents.csv,0.5,0.01,0.13,0.11,0.23,0.0,0.03,0.2,0.12
x4x.csv,0.0,0.67,0.61,0.43,0.8,0.71,0.41,0.45,0.71
zabbix.csv,0.83,0.85,0.7,0.54,0.7,0.5,0.0,0.69,1.0
zxing.csv,0.5,0.37,0.3,0.37,0.39,0.14,0.39,0.45,0.0
