,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.54,0.62,0.63,0.96,0.6,0.7,0.65,0.47,0.49
carabiner.csv,0.56,0.54,0.57,0.25,0.51,0.56,0.29,0.93,0.49
grisbi.csv,0.47,0.52,0.32,0.59,0.6,0.98,0.45,0.57,0.72
jmol.csv,0.53,0.57,0.98,0.41,0.53,0.27,0.21,0.41,0.64
minig.csv,0.41,0.45,0.59,0.41,0.94,0.41,0.4,0.17,0.45
mobicents.csv,0.52,0.98,0.5,0.36,0.34,0.37,0.34,0.27,0.43
x4x.csv,0.98,0.58,0.51,0.29,0.49,0.44,0.45,0.55,0.62
zabbix.csv,0.48,0.45,0.63,0.73,0.64,0.65,0.98,0.45,0.0
zxing.csv,0.61,0.65,0.42,0.66,0.61,0.74,0.51,0.65,0.98
